History Log

Talk Group, Frequency, Tone, RSSI, UID, Mod, Hits, Duration, Start Date / Time, System / Site, Department, Channel, System Type, Digital Status, Service Type, Number Tune
, 145.490000, C107.2, -90, , FM, 36, 00:00:45, 05/31/23 12:52:41, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -93, , FM, 37, 00:00:24, 05/31/23 12:53:28, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 145.490000, C107.2, -93, , FM, 38, 00:00:14, 05/31/23 12:53:53, Contra Costa, Amateur Radio - 2m Repeaters, Contra Costa Repeater Association - Orinda (Bald Peak), Conventional, , Ham, -  -
, 855.712500, D125, -110, , FM, 3, 00:00:04, 05/31/23 12:54:37, Department of Transportation (Caltrans), Operations - Statewide, Border Area, Conventional, , Public Works, -  -
, 855.712500, D125, -110, , FM, 5, 00:00:24, 05/31/23 12:54:46, Department of Transportation (Caltrans), Operations - Statewide, Border Area, Conventional, , Public Works, -  -
, 123.150000, , -91, , AM, 1, 00:00:02, 05/31/23 12:56:15, Common Aviation - USA, Aviation, Flight Test itinerant, Conventional, , Business, -  -
, 462.700000, D132, -116, , FM, 1, 00:00:04, 05/31/23 12:56:31, General Mobile Radio Service (GMRS) - USA, GMRS, 462.7000 Simplex/Repeater, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 52, 00:00:02, 05/31/23 12:56:52, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
11909804, 461.937500/2, CC3, -110, 11909489, NFM, 42, 00:00:02, 05/31/23 12:57:13, Fisher Wireless TeamTalk / Grizzly Peak, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 145.290000, C131.8, -82, , FM, 17, 00:00:14, 05/31/23 12:57:29, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 856.762500, , -105, , FM, 10, 00:00:15, 05/31/23 12:58:22, Department of Transportation (Caltrans), Operations - Statewide, North, Conventional, , Public Works, -  -
, 145.290000, C131.8, -80, , FM, 18, 00:01:08, 05/31/23 13:00:19, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
18128, 489.912500, , -107, 60208, NFM, 75, 00:00:13, 05/31/23 13:02:49, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 489.912500, , -102, 60208, NFM, 76, 00:00:02, 05/31/23 13:03:05, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.650000, , -98, 60208, NFM, 78, 00:00:02, 05/31/23 13:03:14, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
11909804, 463.887500/2, CC3, -114, 11909489, NFM, 44, 00:00:02, 05/31/23 13:04:20, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
1000, 774.243750, , -105, 823, NFM, 21, 00:00:04, 05/31/23 13:05:42, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, Link, Security, -  -
, 463.900000, , -103, , FM, 384, 00:00:07, 05/31/23 13:07:31, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
1001, 774.243750, , -105, , NFM, 1, 00:00:02, 05/31/23 13:08:37, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Maintenance, P25 Trunk, Link, Public Works, -  -
, 145.290000, C131.8, -84, , FM, 19, 00:00:03, 05/31/23 13:09:41, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 118.700000, , -111, , AM, 3, 00:00:08, 05/31/23 13:09:58, Airports, Napa County (APC) - Airfield Operations, Tower VHF, Conventional, , Aircraft, -  -
1017, 852.612500, , -81, , NFM, 22, 00:00:09, 05/31/23 13:11:01, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.612500, , -79, , NFM, 23, 00:00:19, 05/31/23 13:11:11, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
1017, 852.612500, , -85, , NFM, 24, 00:00:06, 05/31/23 13:11:33, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, System Wide, Law Interop 3, P25 Trunk, PT0, Interop, -  -
11909804, 483.837500/2, CC3, -105, 11909489, NFM, 46, 00:00:08, 05/31/23 13:12:45, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 125.850000, , -79, , AM, 45, 00:00:02, 05/31/23 13:14:53, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
624, 856.762500, , -101, 49383, NFM, 14, 00:00:04, 05/31/23 13:18:25, Caltrans (District 4 - North) / Big Rock Ridge (Rcvr Voting), Operations, Bay Bridge Tow, Motorola, , Public Works, -  -
624, 859.762500, , -113, 49383, NFM, 15, 00:00:06, 05/31/23 13:18:29, Caltrans (District 4 - North) / Big Rock Ridge (Rcvr Voting), Operations, Bay Bridge Tow, Motorola, , Public Works, -  -
44912, 482.787500, , -99, 23004, NFM, 17, 00:00:04, 05/31/23 13:18:52, Marin Emergency Radio Authority (MERA) / East Zone, Countywide EMS, Marin General Hospital 1 (Consult), Motorola, P25, Hospital, -  -
44912, 482.787500, , -92, 23004, NFM, 18, 00:00:03, 05/31/23 13:18:59, Marin Emergency Radio Authority (MERA) / East Zone, Countywide EMS, Marin General Hospital 1 (Consult), Motorola, P25, Hospital, -  -
44912, 482.937500, , -98, 23004, NFM, 20, 00:00:02, 05/31/23 13:19:10, Marin Emergency Radio Authority (MERA) / East Zone, Countywide EMS, Marin General Hospital 1 (Consult), Motorola, P25, Hospital, -  -
, 145.330000, , -108, , FM, 42, 00:00:02, 05/31/23 13:22:42, Contra Costa, Amateur Radio - 2m Repeaters, Mt Diablo, Conventional, , Ham, -  -
11909804, 483.837500/2, CC3, -106, 11909489, NFM, 48, 00:00:23, 05/31/23 13:25:01, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 483.837500/2, CC3, -106, 11909489, NFM, 49, 00:00:05, 05/31/23 13:25:25, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
18128, 489.912500, , -104, 60208, NFM, 79, 00:00:11, 05/31/23 13:26:57, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
11909804, 490.737500/1, CC3, -107, 11909489, NFM, 50, 00:00:06, 05/31/23 13:28:01, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11999494, 463.887500/2, CC3, -113, , NFM, 1, 00:00:12, 05/31/23 13:34:33, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Towing (Willits - Ukiah Area), MotoTRBO Trunk, CON, Business, -  -
11999494, 490.737500/2, CC3, -106, , NFM, 2, 00:00:02, 05/31/23 13:34:52, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Towing (Willits - Ukiah Area), MotoTRBO Trunk, CON, Business, -  -
11999494, 490.737500/2, CC3, -107, , NFM, 3, 00:00:08, 05/31/23 13:35:00, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Towing (Willits - Ukiah Area), MotoTRBO Trunk, CON, Business, -  -
, 145.290000, C131.8, -82, , FM, 20, 00:00:10, 05/31/23 13:35:22, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 29.600000, , -104, , FM, 171, 00:00:16, 05/31/23 13:36:56, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 160.800000, , -106, , NFM, 18, 00:00:02, 05/31/23 13:38:48, California Railroads, Union Pacific (UP) - Tracy Subdivision, Road - MP 80.7 to Martinez, Conventional, , Railroad, -  -
18128, 482.787500, , -99, 60208, NFM, 80, 00:00:02, 05/31/23 13:41:51, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.625000, , -97, 60208, NFM, 81, 00:00:02, 05/31/23 13:41:58, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.625000, , -97, 60208, NFM, 82, 00:00:02, 05/31/23 13:42:02, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 125.850000, , -80, , AM, 46, 00:00:03, 05/31/23 13:42:47, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
11909804, 461.412500/1, CC3, -108, 11909489, NFM, 51, 00:00:07, 05/31/23 13:45:15, Fisher Wireless TeamTalk / Grizzly Peak, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 451.812500, , -101, , NFM, 7, 00:00:07, 05/31/23 13:49:09, Common Business - USA, UHF, Business, Conventional, , Business, -  -
101, 463.787500/1, CC5, -108, 1, NFM, 23, 00:00:04, 05/31/23 13:50:22, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
, 463.900000, , -108, , FM, 394, 00:00:04, 05/31/23 13:52:37, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -108, , FM, 397, 00:00:02, 05/31/23 13:52:47, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -107, , FM, 405, 00:00:03, 05/31/23 13:53:11, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 856.762500, , -99, , FM, 11, 00:00:02, 05/31/23 13:53:36, Department of Transportation (Caltrans), Operations - Statewide, North, Conventional, , Public Works, -  -
, 135.650000, , -97, , AM, 1, 00:00:03, 05/31/23 13:54:00, TRACONs, NORCAL Approach TRACON - Area B - SFO Arrivals, SFO Rwy 28L Final, Conventional, , Aircraft, -  -
11909804, 490.737500/2, CC3, -110, 11909489, NFM, 52, 00:00:04, 05/31/23 13:57:23, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 463.887500/1, CC3, -114, 11909489, NFM, 53, 00:00:05, 05/31/23 13:57:31, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 463.887500, CC3, -114, 11909489, NFM, 54, 00:00:02, 05/31/23 13:57:39, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 463.900000, , -106, , FM, 414, 00:00:07, 05/31/23 13:58:31, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -107, , FM, 416, 00:00:03, 05/31/23 13:58:43, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
, 463.900000, , -107, , FM, 417, 00:00:02, 05/31/23 13:58:48, Business, Businesses - Miscellaneous, G&C Autobody, Conventional, , Business, -  -
101, 463.787500/1, CC5, -112, 1, NFM, 24, 00:00:04, 05/31/23 14:03:32, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
, 127.975000, , -73, , AM, 5, 00:00:02, 05/31/23 14:08:25, TRACONs, NORCAL Approach TRACON - Area D - North Bay, West Departures, Conventional, , Aircraft, -  -
18128, 489.912500, , -105, 60208, NFM, 84, 00:00:08, 05/31/23 14:08:56, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 489.912500, , -107, 60208, NFM, 85, 00:00:02, 05/31/23 14:09:07, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 127.800000, , -76, , AM, 7, 00:00:03, 05/31/23 14:10:03, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 40 - Below 8000', Conventional, , Aircraft, -  -
, 160.335000, , -101, , NFM, 15, 00:00:02, 05/31/23 14:10:10, Railroads - USA, Railroad Operations - AAR 001-097, Channel 015, Conventional, , Railroad, -  -
11909804, 463.887500/2, CC3, -113, 11909489, NFM, 56, 00:00:07, 05/31/23 14:10:30, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 490.737500/1, CC3, -108, 11909489, NFM, 57, 00:00:05, 05/31/23 14:10:42, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 490.737500/2, CC3, -111, 11909489, NFM, 58, 00:00:08, 05/31/23 14:10:51, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 490.737500/2, CC3, -108, 11909489, NFM, 59, 00:00:02, 05/31/23 14:11:04, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 451.009375/2, CC4, -109, 11909489, NFM, 60, 00:00:09, 05/31/23 14:11:18, Fisher Wireless TeamTalk / Mt Tamalpais, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 133.950000, , -83, , AM, 30, 00:00:02, 05/31/23 14:12:25, TRACONs, NORCAL Approach TRACON - Area B - SFO Arrivals, SFO North and West Arrivals Feeder, Conventional, , Aircraft, -  -
, 127.450000, , -104, , AM, 10, 00:00:03, 05/31/23 14:13:29, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Hollister - RCAG, Sector 13 High - Above FL280, Conventional, , Aircraft, -  -
11909804, 490.737500/1, CC3, -108, 11909489, NFM, 62, 00:00:02, 05/31/23 14:13:51, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 490.737500/2, CC3, -108, 11909489, NFM, 63, 00:00:03, 05/31/23 14:13:54, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
11909804, 490.737500/2, CC3, -108, 11909489, NFM, 64, 00:00:05, 05/31/23 14:13:58, Fisher Wireless TeamTalk / Big Rock Ridge, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 160.335000, , -100, , NFM, 16, 00:00:02, 05/31/23 14:16:10, Railroads - USA, Railroad Operations - AAR 001-097, Channel 015, Conventional, , Railroad, -  -
45840, 482.650000, , -98, 21012, NFM, 15, 00:00:02, 05/31/23 14:17:41, Marin Emergency Radio Authority (MERA) / East Zone, County Sheriff, Jail 1, Motorola, P25, Corrections, -  -
624, 856.762500, , -98, 49383, NFM, 16, 00:00:08, 05/31/23 14:24:36, Caltrans (District 4 - North) / Big Rock Ridge (Rcvr Voting), Operations, Bay Bridge Tow, Motorola, , Public Works, -  -
101, 463.787500, CC5, -109, 1, NFM, 25, 00:00:07, 05/31/23 14:28:21, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
, 156.800000, , -92, , FM, 3, 00:00:04, 05/31/23 14:29:56, Maritime - USA, Maritime Operations - Marine VHF 1A-88A, 16 - Hailing / Calling / Distress, Conventional, , Transportation, -  -
18128, 482.625000, , -96, 60208, NFM, 87, 00:00:02, 05/31/23 14:31:46, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 157.100000, , -91, , FM, 5, 00:04:25, 05/31/23 14:32:21, Maritime - USA, Maritime Operations - Marine VHF 1A-88A, 22A - Coast Guard Liaison/Maritime Safety Information Broadcasts, Conventional, , Federal, -  -
, 856.762500, , -99, , FM, 12, 00:00:07, 05/31/23 14:37:52, Department of Transportation (Caltrans), Operations - Statewide, North, Conventional, , Public Works, -  -
18128, 489.912500, , -106, 60208, NFM, 88, 00:00:04, 05/31/23 14:38:42, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 489.912500, , -108, 60208, NFM, 89, 00:00:10, 05/31/23 14:38:48, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.787500, , -98, 60208, NFM, 90, 00:00:08, 05/31/23 14:43:05, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.787500, , -98, 60208, NFM, 91, 00:00:03, 05/31/23 14:43:16, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.937500, , -96, 60208, NFM, 92, 00:00:03, 05/31/23 14:43:37, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
7728, 852.925000, , -85, 4010005, NFM, 12, 00:00:10, 05/31/23 14:45:38, East Bay Regional Communications System (EBRCS) / CCCO West Simulcast, Contra Costa County Services, Animal Control, P25 Trunk, PT0, Public Works, -  -
, 145.290000, C131.8, -84, , FM, 22, 00:00:24, 05/31/23 14:46:56, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 145.290000, C131.8, -82, , FM, 23, 00:00:09, 05/31/23 14:47:22, Alameda, Amateur Radio - 2 Meters, Berkeley, Conventional, , Ham, -  -
, 133.950000, , -87, , AM, 31, 00:00:02, 05/31/23 14:50:39, TRACONs, NORCAL Approach TRACON - Area B - SFO Arrivals, SFO North and West Arrivals Feeder, Conventional, , Aircraft, -  -
, 125.850000, , -76, , AM, 48, 00:00:03, 05/31/23 14:51:39, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
11909804, 461.937500/1, CC3, -109, 11909489, NFM, 65, 00:00:03, 05/31/23 14:52:07, Fisher Wireless TeamTalk / Grizzly Peak, Northern California, Hayward USD Buses, MotoTRBO Trunk, CON, Schools, -  -
, 123.075000, , -88, , AM, 7, 00:00:04, 05/31/23 14:54:39, Airports, Gnoss Field (DVO) - Airfield Operations, Common Traffic Advisory Freq, Conventional, , Aircraft, -  -
101, 463.787500/1, CC5, -109, 1, NFM, 26, 00:00:08, 05/31/23 14:59:04, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
, 856.762500, , -98, , FM, 14, 00:00:02, 05/31/23 14:59:29, Department of Transportation (Caltrans), Operations - Statewide, North, Conventional, , Public Works, -  -
, 29.600000, , -104, , FM, 180, 00:00:02, 05/31/23 15:00:25, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 29.600000, , -104, , FM, 182, 00:00:11, 05/31/23 15:00:29, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 29.600000, , -104, , FM, 187, 00:00:02, 05/31/23 15:00:44, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 160.965000, , -104, , NFM, 44, 00:00:02, 05/31/23 15:04:11, California Railroads, North County Transit District (NCTD) - Operations, Escondido Subdivision - Road, Conventional, , Railroad, -  -
, 156.600000, , -106, , FM, 21, 00:00:05, 05/31/23 15:05:34, Maritime - USA, Maritime Operations - Marine VHF 1A-88A, 12 - Port Operations, Conventional, , Transportation, -  -
45840, 482.625000, , -98, 21012, NFM, 16, 00:00:06, 05/31/23 15:07:16, Marin Emergency Radio Authority (MERA) / East Zone, County Sheriff, Jail 1, Motorola, P25, Corrections, -  -
101, 463.787500, CC5, -109, 1, NFM, 27, 00:00:08, 05/31/23 15:19:12, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
1000, 774.243750, , -119, 823, NFM, 23, 00:00:02, 05/31/23 15:20:15, Golden Gate Bridge Highway and Transportation District / Simulcast, Bridge Operations, Bridge Patrol, P25 Trunk, Link, Security, -  -
, 162.500000, , -109, , FM, 53, 00:00:37, 05/31/23 15:23:30, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
101, 463.787500, CC5, -108, 1, NFM, 28, 00:00:09, 05/31/23 15:24:54, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
101, 463.787500, CC5, -106, 1, NFM, 29, 00:00:05, 05/31/23 15:25:03, Attractions, San Pablo Lytton Casino, Channel 1, Conventional, DMR, Business, -  -
, 162.500000, , -111, , FM, 54, 00:00:10, 05/31/23 15:26:36, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 57, 00:00:47, 05/31/23 15:26:50, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 58, 00:00:06, 05/31/23 15:27:37, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 59, 00:00:02, 05/31/23 15:27:45, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -110, , FM, 60, 00:00:03, 05/31/23 15:27:48, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 61, 00:00:05, 05/31/23 15:27:51, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 63, 00:00:02, 05/31/23 15:27:58, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 162.500000, , -109, , FM, 67, 00:00:03, 05/31/23 15:28:05, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 345.600000, , -111, , AM, 1, 00:00:02, 05/31/23 15:30:06, Common Military - USA, Common - Aeronautical, USAF Common [Straight], Conventional, , Military, -  -
, 345.600000, , -111, , AM, 2, 00:00:02, 05/31/23 15:30:09, Common Military - USA, Common - Aeronautical, USAF Common [Straight], Conventional, , Military, -  -
, 345.600000, , -110, , AM, 3, 00:00:05, 05/31/23 15:30:11, Common Military - USA, Common - Aeronautical, USAF Common [Straight], Conventional, , Military, -  -
, 162.500000, , -112, , FM, 69, 00:00:07, 05/31/23 15:30:34, National Weather Service - USA, Weather Radio, Weather Radio 162.500, Conventional, , Other, -  -
, 145.330000, C100.0, -113, , FM, 43, 00:00:02, 05/31/23 15:31:14, Contra Costa, Amateur Radio - 2m Repeaters, Mt Diablo, Conventional, , Ham, -  -
, 145.330000, C100.0, -106, , FM, 44, 00:00:03, 05/31/23 15:31:18, Contra Costa, Amateur Radio - 2m Repeaters, Mt Diablo, Conventional, , Ham, -  -
, 145.330000, C100.0, -108, , FM, 45, 00:00:05, 05/31/23 15:31:23, Contra Costa, Amateur Radio - 2m Repeaters, Mt Diablo, Conventional, , Ham, -  -
, 145.330000, C100.0, -116, , FM, 46, 00:00:07, 05/31/23 15:31:30, Contra Costa, Amateur Radio - 2m Repeaters, Mt Diablo, Conventional, , Ham, -  -
18128, 489.912500, , -101, 60208, NFM, 94, 00:00:03, 05/31/23 15:37:07, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 489.912500, , -101, 60208, NFM, 96, 00:00:02, 05/31/23 15:37:17, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
, 125.850000, , -104, , AM, 49, 00:00:02, 05/31/23 15:37:59, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
45840, 482.787500, , -97, 21012, NFM, 18, 00:00:02, 05/31/23 15:39:32, Marin Emergency Radio Authority (MERA) / East Zone, County Sheriff, Jail 1, Motorola, P25, Corrections, -  -
, 126.600000, , -99, , AM, 3, 00:00:07, 05/31/23 15:43:37, TRACONs, NORCAL Approach TRACON - Travis RAPCON - Travis AFB, Travis North VHF, Conventional, , Aircraft, -  -
, 29.600000, , -104, , FM, 193, 00:00:02, 05/31/23 15:44:19, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 29.600000, , -105, , FM, 201, 00:00:04, 05/31/23 15:44:33, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 29.600000, , -105, , FM, 206, 00:00:03, 05/31/23 15:44:44, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 29.600000, , -104, , FM, 212, 00:00:05, 05/31/23 15:44:56, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 29.600000, , -103, , FM, 213, 00:00:09, 05/31/23 15:45:03, Amateur Radio - USA, Simplex Frequencies - HF/VHF/UHF Simplex, 10m FM Simplex, Conventional, , Ham, -  -
, 125.850000, , -78, , AM, 50, 00:00:02, 05/31/23 15:48:25, Oakland (ZOA) Air Route Traffic Control Center, California RCAG Sites - Mt Tamalpais - RCAG, Sector 41 - Between 9000' - FL230, Conventional, , Aircraft, -  -
18128, 482.625000, , -101, 60208, NFM, 97, 00:00:03, 05/31/23 15:50:06, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.937500, , -95, 60208, NFM, 98, 00:00:03, 05/31/23 15:50:14, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.787500, , -98, 60208, NFM, 99, 00:00:05, 05/31/23 15:50:27, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
18128, 482.787500, , -102, 60208, NFM, 100, 00:00:03, 05/31/23 15:50:35, Marin Emergency Radio Authority (MERA) / East Zone, Marin County Transit District, County Transit 1 - Whistlestop Wheels (Paratransit), Motorola, P25, Transportation, -  -
